cell_line_name,compound_name,ec50,slope,upper_asymptote,lower_asymptote
ACH-000585,GDSC1:1032,0.0006437054938280921,1.065744429417781,1.5892369379991491,0.7799575620047016
ACH-000552,GDSC1:1032,1.814532820419636e+43,0.21294813280000074,0.940052631489023,-35214.67159202518
ACH-000706,GDSC1:1032,0.00850986949154504,0.833330121569509,0.9848647388436153,0.6899513575730636
ACH-000425,GDSC1:1032,0.0008369282778234015,2.591474237009271,1.6599691645505723,0.9258882901738064
ACH-000788,GDSC1:1032,0.028450805669176807,1.9789537218317927,1.001997910198114,0.9776310097988958
ACH-000580,GDSC1:1032,43.06105490556532,2.0305431471220774,0.9734093133263132,-519.2504043190829
ACH-000304,GDSC1:1032,0.4316958789726634,0.08211012460920314,1.1387266551827764,0.7228725429571832
ACH-000052,GDSC1:1377,0.17726280516928825,0.8401216119870705,1.0054859228085544,0.9252894004872498
ACH-000210,GDSC1:1377,4.9718225243516505,0.9008394708091731,0.9892854057168954,0.9781749892771344
ACH-000585,GDSC1:1377,2.5421361537168483,0.6863372540370015,0.7469630259102471,0.5914249957573192
ACH-000552,GDSC1:1377,274.10843304555675,0.3996710095401592,0.9837367603494078,0.7136834007216719
ACH-000706,GDSC1:1377,4.912416014776047,2.3727876295816435,0.7215926218423506,0.562824323913228
ACH-000425,GDSC1:1377,0.3774349982594744,1.7768782551522817,0.9970607745378754,0.9186674422615682
ACH-000788,GDSC1:1377,0.5865776155794918,1.20402133704655,1.0001995791576346,0.9945055670525464
ACH-000805,GDSC1:1377,11.437145975475016,2.3125943134323155,0.9504720108414184,0.7311829501174875
ACH-000580,GDSC1:1377,282.16932736673044,0.4714279165289552,0.9924528575456392,0.6811044224963851
ACH-000441,GDSC1:1377,1.1602432012589787,0.15184439117611248,1.076793063990957,0.5905238786327833
ACH-000304,GDSC1:1377,13660509.759360185,0.7312050515290305,0.9906530002550372,-15.163121698101039
ACH-000052,GDSC1:1378,6.716643045373079,0.7647613500800781,1.0642852875724582,0.06346314042766785
ACH-000210,GDSC1:1378,2.6608032794919008,0.6763574783625927,1.0869267979067296,0.36927906497299295
ACH-000585,GDSC1:1378,11.570224557328244,1.2218729078694337,0.8063678290363792,0.3091686802789364
ACH-000552,GDSC1:1378,252.6119712841656,1.5446438775549731,0.9557436070785192,-1.2221290596703551
ACH-000706,GDSC1:1378,62.65001592221986,1.5740982395231335,0.8867393216991224,0.4518743269362541
ACH-000425,GDSC1:1378,2.399697621737935,3.4588325676205085,0.9149281425599194,0.5875322679576135
ACH-000788,GDSC1:1378,0.7461590436240014,0.6552957767328,1.1261682925126246,0.3574293891414969
ACH-000805,GDSC1:1378,1.9705493021113685,0.8737190247319151,0.9407156051000548,0.5023564201375942
ACH-000580,GDSC1:1378,645.3688401653533,0.458654024403905,0.9305086953049057,-0.6110652087807125
ACH-000441,GDSC1:1378,4.4939504979251454,0.9443946269718514,0.8181708917389197,0.4725724742314641
ACH-000810,GDSC1:1378,0.6966130966097179,0.2136036652113973,1.4513988930724877,0.1206568625707255
ACH-000304,GDSC1:1378,15.629144272627823,0.2640772932022236,1.0435082676237344,0.013720648817015093
