cell_line_name,compound_name,ec50,lower_asymptote,upper_asymptote,slope
ACH-000552,BRD:BRD-A12230535-001-10-9,0.2167567599158865,0.6718018507585586,1.0009999991686152,-17.495774469800438
ACH-000014,BRD:BRD-A12230535-001-10-9,2.395940825250273,0.0,1.001,-1.3734887189030365
ACH-000014,BRD:BRD-A12230535-001-10-9,2.395940825250273,0.0,1.001,-1.3734887189030365
ACH-000014,BRD:BRD-A12230535-001-10-9,2.395940825250273,0.0,1.001,-1.3734887189030365
ACH-000441,BRD:BRD-A12230535-001-10-9,4.913137617032463,0.0,1.001,-0.9981405720722928
ACH-000441,BRD:BRD-A12230535-001-10-9,4.913137617032463,0.0,1.001,-0.9981405720722928
ACH-000441,BRD:BRD-A12230535-001-10-9,4.913137617032463,0.0,1.001,-0.9981405720722928
ACH-000706,BRD:BRD-A12230535-001-10-9,0.0120884210548769,0.8431847778748262,1.0009999860103325,-9.486532128006775
ACH-000706,BRD:BRD-A12230535-001-10-9,0.0120884210548769,0.8431847778748262,1.0009999860103325,-9.486532128006775
ACH-000706,BRD:BRD-A12230535-001-10-9,0.0120884210548769,0.8431847778748262,1.0009999860103325,-9.486532128006775
ACH-000899,BRD:BRD-U00115292-001-01-9,20.17381033249565,0.1197632669207796,0.8648740159131221,-9.982469447350889
ACH-000899,BRD:BRD-U00115292-001-01-9,20.17381033249565,0.1197632669207796,0.8648740159131221,-9.982469447350889
ACH-000899,BRD:BRD-U00115292-001-01-9,20.17381033249565,0.1197632669207796,0.8648740159131221,-9.982469447350889
ACH-000425,BRD:BRD-U00115292-001-01-9,8.823049782444963,1.1962618991320434e-08,0.9968625912083756,-2.600613888129649
ACH-000425,BRD:BRD-U00115292-001-01-9,8.823049782444963,1.1962618991320434e-08,0.9968625912083756,-2.600613888129649
ACH-000425,BRD:BRD-U00115292-001-01-9,8.823049782444963,1.1962618991320434e-08,0.9968625912083756,-2.600613888129649
ACH-001205,BRD:BRD-U00115292-001-01-9,4.707358821167077,0.0,1.001,-0.8500651375103684
ACH-001205,BRD:BRD-U00115292-001-01-9,4.707358821167077,0.0,1.001,-0.8500651375103684
ACH-001205,BRD:BRD-U00115292-001-01-9,4.707358821167077,0.0,1.001,-0.8500651375103684
ACH-001001,BRD:BRD-U00115292-001-01-9,6.752232439140021,0.0,1.001,-1.8101815536735653
ACH-001001,BRD:BRD-U00115292-001-01-9,6.752232439140021,0.0,1.001,-1.8101815536735653
ACH-001001,BRD:BRD-U00115292-001-01-9,6.752232439140021,0.0,1.001,-1.8101815536735653
ACH-000052,BRD:BRD-U00115292-001-01-9,10.961287542309448,0.0,1.001,-3.1149456977015806
ACH-000052,BRD:BRD-U00115292-001-01-9,10.961287542309448,0.0,1.001,-3.1149456977015806
ACH-000052,BRD:BRD-U00115292-001-01-9,10.961287542309448,0.0,1.001,-3.1149456977015806
ACH-000805,BRD:BRD-U00115292-001-01-9,7.135653242232363,2.554671348213509e-05,0.9829872864849596,-2.7303745826957355
ACH-000805,BRD:BRD-U00115292-001-01-9,7.135653242232363,2.554671348213509e-05,0.9829872864849596,-2.7303745826957355
ACH-000805,BRD:BRD-U00115292-001-01-9,7.135653242232363,2.554671348213509e-05,0.9829872864849596,-2.7303745826957355
ACH-000706,BRD:BRD-U00115292-001-01-9,2.489693259304369,0.69269976822972,1.001,-13.605597386154814
ACH-000706,BRD:BRD-U00115292-001-01-9,2.489693259304369,0.69269976822972,1.001,-13.605597386154814
ACH-000706,BRD:BRD-U00115292-001-01-9,2.489693259304369,0.69269976822972,1.001,-13.605597386154814
ACH-000580,BRD:BRD-U00115292-001-01-9,3.5380557826322105,0.1742880170857292,1.001,-1.9388197962851743
ACH-000580,BRD:BRD-U00115292-001-01-9,3.5380557826322105,0.1742880170857292,1.001,-1.9388197962851743
ACH-000580,BRD:BRD-U00115292-001-01-9,3.5380557826322105,0.1742880170857292,1.001,-1.9388197962851743
ACH-000552,BRD:BRD-U00115292-001-01-9,18.621291991463178,-1.1628020947989837e-19,1.001,-13.971035874773795
ACH-000552,BRD:BRD-U00115292-001-01-9,18.621291991463178,-1.1628020947989837e-19,1.001,-13.971035874773795
ACH-000552,BRD:BRD-U00115292-001-01-9,18.621291991463178,-1.1628020947989837e-19,1.001,-13.971035874773795
ACH-000458,BRD:BRD-U00115292-001-01-9,7.692736077010388,0.0500411233373792,1.0009999980940112,-7.584741254849545
ACH-000458,BRD:BRD-U00115292-001-01-9,7.692736077010388,0.0500411233373792,1.0009999980940112,-7.584741254849545
ACH-000458,BRD:BRD-U00115292-001-01-9,7.692736077010388,0.0500411233373792,1.0009999980940112,-7.584741254849545
ACH-000014,BRD:BRD-U00115292-001-01-9,7.534682720533303,0.0745073953782905,0.982395534399882,-2.3613182623152724
ACH-000014,BRD:BRD-U00115292-001-01-9,7.534682720533303,0.0745073953782905,0.982395534399882,-2.3613182623152724
ACH-000014,BRD:BRD-U00115292-001-01-9,7.534682720533303,0.0745073953782905,0.982395534399882,-2.3613182623152724
ACH-000441,BRD:BRD-U00115292-001-01-9,5034803533.478744,0.0,1.001,-0.1304140371923665
ACH-000441,BRD:BRD-U00115292-001-01-9,5034803533.478744,0.0,1.001,-0.1304140371923665
ACH-000441,BRD:BRD-U00115292-001-01-9,5034803533.478744,0.0,1.001,-0.1304140371923665
ACH-000279,BRD:BRD-U00115292-001-01-9,2.403137400969304,0.5142188489279181,1.001,-15.026760432663185
ACH-000279,BRD:BRD-U00115292-001-01-9,2.403137400969304,0.5142188489279181,1.001,-15.026760432663185
ACH-000279,BRD:BRD-U00115292-001-01-9,2.403137400969304,0.5142188489279181,1.001,-15.026760432663185
